Año,Día,Hora,SentidoNorte,SentidoSur
2020,224,7,1474,1633
2020,224,8,1567,1793
2020,224,9,2134,1293
2020,224,10,1750,1388
2020,224,11,1673,1360
2020,224,12,1513,1422
2020,224,13,1688,1134
2020,224,14,1721,1780
2020,224,15,2453,2703
2020,224,16,3154,3095
2020,224,17,3328,3125
2020,224,18,3608,3603
2020,224,19,3499,3547
2020,224,20,2279,2517
2020,224,21,1642,2076
2020,224,22,1655,1500
2020,224,23,1179,1394
2020,225,0,111,222
2020,225,1,208,131
2020,225,2,80,94
2020,225,3,50,59
2020,225,4,83,103
2020,225,5,203,204
2020,225,6,562,606
2020,225,7,1415,1177
2020,225,8,1625,2318
2020,225,9,1548,2036
2020,225,10,1552,1037
2020,225,11,1516,1246
2020,225,12,1531,1130
2020,225,13,1375,1364
2020,225,14,1707,1958
2020,225,15,2121,2121
2020,225,16,2627,2521
2020,225,17,3591,3049
2020,225,18,3617,3915
2020,225,19,3529,3120
2020,225,20,2777,2203
2020,225,21,1856,1814
2020,225,22,1976,1227
2020,225,23,954,1162
2020,226,0,317,103
2020,226,1,248,250
2020,226,2,87,70
2020,226,3,98,87
2020,226,4,74,55
2020,226,5,325,235
2020,226,6,852,974
2020,226,7,1138,1636
2020,226,8,2053,1762
2020,226,9,1625,1851
2020,226,10,1382,1209
2020,226,11,1238,1126
2020,226,12,1345,1411
2020,226,13,1677,1453
2020,226,14,2150,1914
2020,226,15,2694,2563
2020,226,16,3354,3462
2020,226,17,3588,3582
2020,226,18,4186,3803
2020,226,19,3652,3262
2020,226,20,2252,2075
2020,226,21,2234,2063
2020,226,22,1339,1550
2020,226,23,1363,815
2020,227,0,146,247
2020,227,1,211,53
2020,227,2,88,70
2020,227,3,57,69
2020,227,4,124,119
2020,227,5,200,321
2020,227,6,556,946
2020,227,7,1733,1317
2020,227,8,2104,1934
2020,227,9,2086,2040
2020,227,10,1050,1253
2020,227,11,961,972
2020,227,12,1446,1236
2020,227,13,1288,1991
2020,227,14,2306,2159
2020,227,15,2857,2295
2020,227,16,3482,2922
2020,227,17,3978,3704
2020,227,18,3886,3801
2020,227,19,3906,3377
2020,227,20,2273,2640
2020,227,21,2384,1554
2020,227,22,1789,1389
2020,227,23,720,512
2020,228,0,398,244
2020,228,1,213,81
2020,228,2,92,84
2020,228,3,95,86
2020,228,4,52,96
2020,228,5,307,308
2020,228,6,844,865
2020,228,7,1663,1572
2020,228,8,2435,2328
2020,228,9,1278,1503
2020,228,10,1703,1709
2020,228,11,1400,1241
2020,228,12,1364,839
2020,228,13,1470,1718
2020,228,14,2278,1796
2020,228,15,2978,2400
2020,228,16,2970,3074
2020,228,17,3418,3045
2020,228,18,4169,4133
2020,228,19,3152,3980
2020,228,20,2505,2312
2020,228,21,1687,2058
2020,228,22,1561,1868
2020,228,23,1237,1292
2020,229,0,368,211
2020,229,1,69,94
2020,229,2,74,66
2020,229,3,99,62
2020,229,4,51,127
2020,229,5,279,299
2020,229,6,697,654
2020,229,7,1493,1595
2020,229,8,1926,1657
2020,229,9,1404,1455
2020,229,10,1681,1407
2020,229,11,1636,1328
2020,229,12,1561,1421
2020,229,13,1452,1408
2020,229,14,2391,1864
2020,229,15,2640,2675
2020,229,16,2980,2582
2020,229,17,3502,3180
2020,229,18,4274,3577
2020,229,19,3319,3818
2020,229,20,2086,2047
2020,229,21,1649,1638
2020,229,22,1776,1602
2020,229,23,801,533
2020,230,0,250,268
2020,230,1,229,133
2020,230,2,70,83
2020,230,3,65,78
2020,230,4,75,93
2020,230,5,326,262
2020,230,6,565,701
2020,230,7,1295,1830
2020,230,8,1551,1968
2020,230,9,2134,1645
2020,230,10,1702,1792
2020,230,11,1562,1209
2020,230,12,1570,1047
2020,230,13,1117,1353
2020,230,14,1551,2396
2020,230,15,2876,2474
2020,230,16,3091,3318
2020,230,17,3547,3624
2020,230,18,3759,3630
2020,230,19,3631,3872
2020,230,20,2803,2828
2020,230,21,2228,2003
2020,230,22,1887,1832
2020,230,23,1441,871
2020,231,0,289,321
2020,231,1,82,229
2020,231,2,81,81
2020,231,3,93,55
2020,231,4,86,71
2020,231,5,349,287
2020,231,6,792,947
2020,231,7,1459,1081
2020,231,8,2472,2328
2020,231,9,1759,1398
2020,231,10,1409,1707
2020,231,11,1002,1371
2020,231,12,1434,1341
2020,231,13,1234,1761
2020,231,14,1753,1782
2020,231,15,2212,2142
2020,231,16,2874,2574
2020,231,17,3197,3356
2020,231,18,4164,4266
2020,231,19,3983,3315
2020,231,20,2482,2075
2020,231,21,1727,2023
2020,231,22,1029,1974
2020,231,23,568,1033
2020,232,0,252,288
2020,232,1,194,162
2020,232,2,53,50
2020,232,3,53,76
2020,232,4,102,94
2020,232,5,278,244
2020,232,6,923,541
2020,232,7,1191,1559
2020,232,8,1597,1932
2020,232,9,1519,1984
2020,232,10,1148,1068
2020,232,11,1637,998
2020,232,12,1397,1340
2020,232,13,1093,1102
2020,232,14,2270,1777
2020,232,15,2979,2955
2020,232,16,2701,3172
2020,232,17,3534,3702
2020,232,18,4007,4472
2020,232,19,3218,3460
2020,232,20,2939,2631
2020,232,21,2021,1736
2020,232,22,1209,1201
2020,232,23,1054,993
2020,233,0,226,113
2020,233,1,148,171
2020,233,2,51,70
2020,233,3,76,75
2020,233,4,102,126
2020,233,5,228,207
2020,233,6,686,790
2020,233,7,1772,1585
2020,233,8,2007,1753
2020,233,9,1801,1295
2020,233,10,1700,1083
2020,233,11,1678,1666
2020,233,12,1042,1176
2020,233,13,1383,1958
2020,233,14,1849,1996
2020,233,15,2263,2789
2020,233,16,3044,3147
2020,233,17,3331,3774
2020,233,18,4483,3876
2020,233,19,3350,3504
2020,233,20,2723,2844
2020,233,21,2036,2306
2020,233,22,1218,1289
2020,233,23,1095,1239
2020,234,0,399,253
2020,234,1,52,201
2020,234,2,85,55
2020,234,3,74,58
2020,234,4,113,91
2020,234,5,339,289
2020,234,6,505,746
2020,234,7,1692,1920
2020,234,8,2028,2103
2020,234,9,1317,1994
2020,234,10,1447,1649
2020,234,11,1136,1509
2020,234,12,1212,1140
2020,234,13,1453,1793
2020,234,14,2083,1523
2020,234,15,2313,2187
2020,234,16,2928,2683
2020,234,17,3494,3846
2020,234,18,3730,3749
2020,234,19,3526,3594
2020,234,20,2677,2472
2020,234,21,2489,1901
2020,234,22,1586,1442
2020,234,23,631,1269
2020,235,0,239,382
2020,235,1,115,233
2020,235,2,73,89
2020,235,3,97,61
2020,235,4,116,102
2020,235,5,241,304
2020,235,6,979,799
2020,235,7,1775,1157
2020,235,8,2476,1649
2020,235,9,1585,1756
2020,235,10,1644,1017
2020,235,11,1452,983
2020,235,12,1152,1457
2020,235,13,1733,1294
2020,235,14,2306,2346
2020,235,15,2294,2005
2020,235,16,2985,2551
2020,235,17,3793,3646
2020,235,18,4362,3512
2020,235,19,3173,3024
2020,235,20,2967,2016
2020,235,21,2196,2358
2020,235,22,1130,1522
2020,235,23,1431,718
2020,236,0,168,339
2020,236,1,204,174
2020,236,2,51,71
2020,236,3,87,52
2020,236,4,110,146
2020,236,5,296,296
2020,236,6,954,814
2020,236,7,1009,1717
2020,236,8,2083,1560
2020,236,9,2042,2008
2020,236,10,1405,1513
2020,236,11,936,1034
2020,236,12,842,1402
2020,236,13,1008,1777
2020,236,14,2293,1783
2020,236,15,2301,2632
2020,236,16,2645,2790
2020,236,17,3858,3667
2020,236,18,4269,4287
2020,236,19,3973,3742
2020,236,20,2759,2428
2020,236,21,1878,1549
2020,236,22,1550,1354
2020,236,23,599,1227
2020,237,0,387,370
2020,237,1,173,125
2020,237,2,75,70
2020,237,3,58,63
2020,237,4,125,105
2020,237,5,245,391
2020,237,6,618,789
2020,237,7,1596,1421
2020,237,8,1807,2322
2020,237,9,1928,1910
2020,237,10,1697,1446
2020,237,11,1326,1606
2020,237,12,1490,1496
2020,237,13,1966,1962
2020,237,14,2117,2201
2020,237,15,2446,2202
2020,237,16,2962,2867
2020,237,17,3338,3226
2020,237,18,3612,4407
2020,237,19,3079,3693
2020,237,20,2477,2289
2020,237,21,2165,2047
2020,237,22,1514,1428
2020,237,23,1228,521
2020,238,0,202,215
2020,238,1,68,235
2020,238,2,61,61
2020,238,3,87,68
2020,238,4,71,50
2020,238,5,215,322
2020,238,6,787,816
2020,238,7,1366,1230
2020,238,8,1690,1830
2020,238,9,2095,1402
2020,238,10,1719,1520
2020,238,11,950,1068
2020,238,12,1196,1001
2020,238,13,1350,1199
2020,238,14,1545,1535
2020,238,15,2551,2664
2020,238,16,3413,2715
2020,238,17,3560,3162
2020,238,18,4223,3852
2020,238,19,3426,3656
2020,238,20,2883,2442
2020,238,21,2377,1912
2020,238,22,1869,1975
2020,238,23,1284,777
2020,239,0,271,291
2020,239,1,217,205
2020,239,2,76,61
2020,239,3,88,65
2020,239,4,118,143
2020,239,5,389,273
2020,239,6,539,778
2020,239,7,1764,1690
2020,239,8,2276,1725
2020,239,9,1287,1794
2020,239,10,1109,1074
2020,239,11,1208,1105
2020,239,12,1499,954
2020,239,13,1387,1805
2020,239,14,1903,2057
2020,239,15,2417,2913
2020,239,16,3438,3151
2020,239,17,3558,3890
2020,239,18,4314,4336
2020,239,19,3471,3094
2020,239,20,2492,2334
2020,239,21,2383,2326
2020,239,22,1300,1687
2020,239,23,1458,1240
2020,240,0,383,284
2020,240,1,185,190
2020,240,2,51,59
2020,240,3,75,89
2020,240,4,138,51
2020,240,5,325,394
2020,240,6,795,528
2020,240,7,1750,1630
2020,240,8,2457,2221
2020,240,9,1951,2165
2020,240,10,1154,1199
2020,240,11,972,1602
2020,240,12,1349,863
2020,240,13,1523,1349
2020,240,14,1694,1624
2020,240,15,2208,2487
2020,240,16,2749,3321
2020,240,17,3964,3923
2020,240,18,4394,3847
2020,240,19,3338,3264
2020,240,20,2951,2711
2020,240,21,2239,1588
2020,240,22,1438,1282
2020,240,23,1283,518
2020,241,0,163,276
2020,241,1,161,183
2020,241,2,50,90
2020,241,3,63,79
2020,241,4,70,108
2020,241,5,370,271
2020,241,6,685,611
2020,241,7,1103,1467
2020,241,8,2138,2135
2020,241,9,1744,2137
2020,241,10,1356,1082
2020,241,11,1100,1389
2020,241,12,1212,1471
2020,241,13,1739,1260
2020,241,14,2500,2397
2020,241,15,2416,2736
2020,241,16,2929,3191
2020,241,17,3668,3948
2020,241,18,3908,4388
2020,241,19,3301,3420
2020,241,20,2224,2808
2020,241,21,2431,1956
2020,241,22,1888,1001
2020,241,23,949,837
2020,242,0,220,321
2020,242,1,250,58
2020,242,2,98,74
2020,242,3,58,87
2020,242,4,124,117
2020,242,5,395,252
2020,242,6,984,894
2020,242,7,1424,1197
2020,242,8,1763,1993
2020,242,9,2093,1562
2020,242,10,1079,1770
2020,242,11,1322,1491
2020,242,12,1361,1554
2020,242,13,1507,1853
2020,242,14,1824,1603
2020,242,15,2407,2931
2020,242,16,3424,2690
2020,242,17,3369,3635
2020,242,18,3696,3728
2020,242,19,3384,3552
2020,242,20,2935,2295
2020,242,21,1979,2364
2020,242,22,1619,1880
2020,242,23,995,1188
2020,243,0,111,391
2020,243,1,119,112
2020,243,2,75,53
2020,243,3,54,85
2020,243,4,58,67
2020,243,5,263,391
2020,243,6,776,948
2020,243,7,1070,1163
2020,243,8,2089,2360
2020,243,9,1276,1590
2020,243,10,1098,1542
2020,243,11,1222,1558
2020,243,12,1142,1336
2020,243,13,1633,1697
2020,243,14,2400,1818
2020,243,15,2052,2030
2020,243,16,2878,3466
2020,243,17,3197,3896
2020,243,18,4016,4363
2020,243,19,3582,3478
2020,243,20,2107,2864
2020,243,21,1906,1765
2020,243,22,1531,1931
2020,243,23,1080,1283
2020,244,0,211,277
2020,244,1,127,230
2020,244,2,91,59
2020,244,3,73,61
2020,244,4,95,104
2020,244,5,289,375
2020,244,6,581,981
2020,244,7,1632,1862
2020,244,8,1714,1942
2020,244,9,1798,1806
2020,244,10,1356,1788
2020,244,11,1316,1324
2020,244,12,1468,1333
2020,244,13,1022,1999
2020,244,14,1501,2366
2020,244,15,2497,2961
2020,244,16,2768,2902
2020,244,17,3480,3958
2020,244,18,3702,4181
2020,244,19,3827,3948
2020,244,20,2121,2180
2020,244,21,2415,1919
2020,244,22,1521,1021
2020,244,23,549,978
2020,245,0,129,347
2020,245,1,231,219
2020,245,2,60,55
2020,245,3,62,79
2020,245,4,108,90
2020,245,5,266,267
2020,245,6,538,973
2020,245,7,1284,1447
2020,245,8,2095,1540
2020,245,9,2147,1970
2020,245,10,1713,1718
2020,245,11,1155,1306
2020,245,12,1083,1260
2020,245,13,1973,1950
2020,245,14,2259,1897
2020,245,15,2780,2547
2020,245,16,3496,2901
2020,245,17,3424,3562
2020,245,18,3587,4385
2020,245,19,3860,3408
2020,245,20,2255,2053
2020,245,21,1940,2177
2020,245,22,1784,1634
2020,245,23,1275,1086
2020,246,0,107,219
2020,246,1,70,243
2020,246,2,85,97
2020,246,3,71,82
2020,246,4,85,54
2020,246,5,317,338
2020,246,6,729,562
2020,246,7,1997,1473
2020,246,8,2401,1779
2020,246,9,1999,1463
2020,246,10,1307,1246
2020,246,11,1513,1019
2020,246,12,1529,1315
2020,246,13,1428,1917
2020,246,14,2154,2472
2020,246,15,2966,2578
2020,246,16,3168,2880
2020,246,17,3217,3377
2020,246,18,4367,3880
2020,246,19,3964,3161
2020,246,20,2170,2698
2020,246,21,2394,2070
2020,246,22,1340,1543
2020,246,23,972,549
2020,247,0,242,307
2020,247,1,121,129
2020,247,2,84,80
2020,247,3,74,80
2020,247,4,101,65
2020,247,5,283,241
2020,247,6,576,683
2020,247,7,1035,1392
2020,247,8,1643,1729
2020,247,9,2144,2032
2020,247,10,1268,1744
2020,247,11,1365,1630
2020,247,12,1226,1503
2020,247,13,1294,1297
2020,247,14,1690,2466
2020,247,15,2940,2279
2020,247,16,2899,2836
2020,247,17,3605,3770
2020,247,18,4343,4437
2020,247,19,3651,3335
2020,247,20,2705,2769
2020,247,21,1854,1549
2020,247,22,1683,1806
2020,247,23,904,1051
2020,248,0,374,376
2020,248,1,86,147
2020,248,2,94,50
2020,248,3,56,76
2020,248,4,87,55
2020,248,5,373,369
2020,248,6,544,782
2020,248,7,1546,1677
2020,248,8,1730,2259
2020,248,9,2150,2182
2020,248,10,1393,1158
2020,248,11,1363,1030
2020,248,12,1406,896
2020,248,13,1758,1171
2020,248,14,2391,1527
2020,248,15,2477,2780
2020,248,16,3234,2939
2020,248,17,3165,3951
2020,248,18,4256,3815
2020,248,19,3174,3655
2020,248,20,2525,2113
2020,248,21,2090,1868
2020,248,22,1385,1530
2020,248,23,934,1075
2020,249,0,141,303
2020,249,1,232,175
2020,249,2,93,89
2020,249,3,67,80
2020,249,4,69,65
2020,249,5,334,368
2020,249,6,946,946
2020,249,7,1025,1374
2020,249,8,2246,2190
2020,249,9,1333,1314
2020,249,10,1419,1725
2020,249,11,1357,1366
2020,249,12,884,1327
2020,249,13,1114,1500
2020,249,14,1922,2264
2020,249,15,2666,2209
2020,249,16,3009,3258
2020,249,17,3128,3565
2020,249,18,4034,3760
2020,249,19,3322,3555
2020,249,20,2550,2935
2020,249,21,2289,2484
2020,249,22,1733,1872
2020,249,23,1003,518
2020,250,0,352,361
2020,250,1,229,153
2020,250,2,96,87
2020,250,3,65,52
2020,250,4,98,134
2020,250,5,305,339
2020,250,6,724,738
2020,250,7,1918,1696
2020,250,8,1630,2125
2020,250,9,1429,2083
2020,250,10,1446,1646
2020,250,11,1329,1346
2020,250,12,1593,1004
2020,250,13,1936,1257
2020,250,14,1757,2408
2020,250,15,2640,2439
2020,250,16,3093,2644
2020,250,17,3211,3026
2020,250,18,3618,4390
2020,250,19,3354,3237
2020,250,20,2594,2346
2020,250,21,2085,2406
2020,250,22,1844,1998
2020,250,23,732,1023
2020,251,0,349,163
2020,251,1,55,102
2020,251,2,63,84
2020,251,3,84,79
2020,251,4,150,138
2020,251,5,342,230
2020,251,6,779,672
2020,251,7,1770,1901
2020,251,8,1928,2345
2020,251,9,1640,1868
2020,251,10,1599,1534
2020,251,11,1379,1430
2020,251,12,924,1476
2020,251,13,1216,1409
2020,251,14,2415,2038
2020,251,15,2911,2738
2020,251,16,2682,3482
2020,251,17,3709,3090
2020,251,18,3906,4053
2020,251,19,3602,3757
2020,251,20,2694,2538
2020,251,21,1950,1552
2020,251,22,1420,1669
2020,251,23,760,565
2020,252,0,112,338
2020,252,1,202,213
2020,252,2,56,76
2020,252,3,61,55
2020,252,4,124,131
2020,252,5,214,386
2020,252,6,650,639
2020,252,7,1372,1288
2020,252,8,2241,2277
2020,252,9,2061,1921
2020,252,10,1348,1238
2020,252,11,1515,1691
2020,252,12,1383,1252
2020,252,13,1816,1964
2020,252,14,1814,1569
2020,252,15,2881,2031
2020,252,16,2612,3275
2020,252,17,3002,3962
2020,252,18,3902,3998
2020,252,19,3050,3523
2020,252,20,2518,2830
2020,252,21,1884,2171
2020,252,22,1201,1227
2020,252,23,1023,1204
2020,253,0,324,292
2020,253,1,137,230
2020,253,2,79,78
2020,253,3,67,72
2020,253,4,105,107
2020,253,5,249,243
2020,253,6,583,583
2020,253,7,1983,1454
2020,253,8,1873,1686
2020,253,9,1827,1801
2020,253,10,1785,1348
2020,253,11,1263,1459
2020,253,12,1260,1082
2020,253,13,1009,1052
2020,253,14,2122,2367
2020,253,15,2551,2950
2020,253,16,2541,2555
2020,253,17,3615,3397
2020,253,18,4393,3883
2020,253,19,3720,3982
2020,253,20,2614,2075
2020,253,21,2171,1780
2020,253,22,1293,1063
2020,253,23,645,869
2020,254,0,342,185
2020,254,1,57,127
2020,254,2,85,79
2020,254,3,87,94
2020,254,4,123,100
2020,254,5,371,254
2020,254,6,699,536
2020,254,7,1188,1812
2020,254,8,1921,2217
2020,254,9,1576,1352
2020,254,10,1773,1721
2020,254,11,1333,1487
2020,254,12,1200,1329
2020,254,13,1211,1130
2020,254,14,1510,1616
2020,254,15,2947,2098
2020,254,16,3062,3289
2020,254,17,3650,3362
2020,254,18,4474,4171
2020,254,19,3533,3105
2020,254,20,2897,2350
2020,254,21,1511,2419
2020,254,22,1949,1794
2020,254,23,912,1417
2020,255,0,269,273
2020,255,1,187,137
2020,255,2,98,74
2020,255,3,91,55
2020,255,4,86,51
2020,255,5,392,394
2020,255,6,557,680
2020,255,7,1748,1533
2020,255,8,1935,2451
2020,255,9,1551,2109
2020,255,10,1152,1374
2020,255,11,1382,983
2020,255,12,1546,890
2020,255,13,1051,1199
2020,255,14,1959,1539
2020,255,15,2140,2970
2020,255,16,2629,2741
2020,255,17,3120,3402
2020,255,18,3668,4117
2020,255,19,3997,3017
2020,255,20,2492,2858
2020,255,21,1667,1756
2020,255,22,1023,1779
2020,255,23,1261,1188
2020,256,0,322,351
2020,256,1,67,195
2020,256,2,75,98
2020,256,3,71,57
2020,256,4,55,89
2020,256,5,336,329
2020,256,6,934,760
2020,256,7,1308,1880
2020,256,8,2146,2412
2020,256,9,2082,1731
2020,256,10,1489,1673
2020,256,11,1383,1512
2020,256,12,1555,1506
2020,256,13,1392,1156
2020,256,14,1965,1810
2020,256,15,2004,2211
2020,256,16,3023,2797
2020,256,17,3915,3919
2020,256,18,4405,4384
2020,256,19,3181,3516
2020,256,20,2484,2367
2020,256,21,2404,1541
2020,256,22,1226,1940
2020,256,23,992,1277
2020,257,0,173,130
2020,257,1,84,109
2020,257,2,64,86
2020,257,3,57,79
2020,257,4,93,105
2020,257,5,259,266
2020,257,6,805,700
2020,257,7,1517,1536
2020,257,8,2410,1935
2020,257,9,1507,1448
2020,257,10,1564,1117
2020,257,11,1631,1224
2020,257,12,1306,1409
2020,257,13,1131,1316
2020,257,14,1587,2035
2020,257,15,3000,2722
2020,257,16,3486,2605
2020,257,17,3360,3437
2020,257,18,3680,3596
2020,257,19,3148,3658
2020,257,20,2303,2272
2020,257,21,1625,1617
2020,257,22,1779,1691
2020,257,23,1311,1182
2020,258,0,273,262
2020,258,1,250,169
2020,258,2,77,86
2020,258,3,62,88
2020,258,4,122,98
2020,258,5,218,204
2020,258,6,841,592
2020,258,7,1068,1995
2020,258,8,1706,1733
2020,258,9,2072,1760
2020,258,10,1054,1333
2020,258,11,1226,1500
2020,258,12,1268,1439
2020,258,13,1258,1546
2020,258,14,2017,1550
2020,258,15,2018,2969
2020,258,16,3482,2613
2020,258,17,3771,3604
2020,258,18,4075,4103
2020,258,19,3983,3545
2020,258,20,2496,2921
2020,258,21,1569,1561
2020,258,22,1850,1618
2020,258,23,996,653
2020,259,0,279,330
2020,259,1,224,241
2020,259,2,60,53
2020,259,3,73,94
2020,259,4,124,60
2020,259,5,214,293
2020,259,6,639,795
2020,259,7,1541,1962
2020,259,8,2456,1934
2020,259,9,1211,1423
2020,259,10,1601,1370
2020,259,11,1174,1065
2020,259,12,1533,1519
2020,259,13,1807,1075
2020,259,14,2398,2145
2020,259,15,2183,2631
2020,259,16,3203,3051
2020,259,17,3555,3453
2020,259,18,3964,3552
2020,259,19,3189,3510
2020,259,20,2338,2593
2020,259,21,2066,1539
2020,259,22,1363,1671
2020,259,23,1496,715
2020,260,0,327,119
2020,260,1,135,163
2020,260,2,95,80
2020,260,3,72,71
2020,260,4,102,141
2020,260,5,276,343
2020,260,6,948,603
2020,260,7,1342,1187
2020,260,8,2212,1879
2020,260,9,1669,1511
2020,260,10,1321,1497
2020,260,11,1397,1649
2020,260,12,1138,1034
2020,260,13,1126,1550
2020,260,14,2003,1658
2020,260,15,2984,2998
2020,260,16,2522,3122
2020,260,17,3851,3658
2020,260,18,3851,4064
2020,260,19,3294,3352
2020,260,20,2647,2817
2020,260,21,1796,2173
2020,260,22,1025,1838
2020,260,23,621,927
2020,261,0,288,362
2020,261,1,97,231
2020,261,2,67,58
2020,261,3,58,81
2020,261,4,102,97
2020,261,5,391,291
2020,261,6,797,973
2020,261,7,1071,1974
2020,261,8,2277,2052
2020,261,9,2068,1858
2020,261,10,1485,1324
2020,261,11,1364,937
2020,261,12,1026,1378
2020,261,13,1625,1129
2020,261,14,2104,2499
2020,261,15,2186,2498
2020,261,16,2535,2927
2020,261,17,3222,3822
2020,261,18,4478,4009
2020,261,19,3982,3203
2020,261,20,2205,2567
2020,261,21,2390,2443
2020,261,22,1008,1693
2020,261,23,1279,630
2020,262,0,305,195
2020,262,1,170,156
2020,262,2,57,93
2020,262,3,90,96
2020,262,4,80,102
2020,262,5,235,280
2020,262,6,651,903
2020,262,7,1069,1024
2020,262,8,1885,2151
2020,262,9,1590,1521
2020,262,10,1128,1087
2020,262,11,1021,1492
2020,262,12,1091,905
2020,262,13,1390,1599
2020,262,14,1536,2196
2020,262,15,2921,2308
2020,262,16,2787,3403
2020,262,17,3569,3054
2020,262,18,3770,3530
2020,262,19,3516,3880
2020,262,20,2185,2059
2020,262,21,1855,1959
2020,262,22,1908,1216
2020,262,23,1376,1315
2020,263,0,313,102
2020,263,1,202,222
2020,263,2,88,100
2020,263,3,67,61
2020,263,4,142,88
2020,263,5,251,299
2020,263,6,813,933
2020,263,7,1277,1599
2020,263,8,1567,1717
2020,263,9,1787,1397
2020,263,10,1626,1735
2020,263,11,1283,1671
2020,263,12,960,1386
2020,263,13,1291,1376
2020,263,14,1646,1539
2020,263,15,2599,2215
2020,263,16,3318,3298
2020,263,17,3767,3182
2020,263,18,4104,3630
2020,263,19,3628,3166
2020,263,20,2846,2784
2020,263,21,1572,2248
2020,263,22,1582,1553
2020,263,23,558,668
2020,264,0,245,216
2020,264,1,218,181
2020,264,2,59,90
2020,264,3,95,57
2020,264,4,86,135
2020,264,5,398,337
2020,264,6,552,643
2020,264,7,1832,1856
2020,264,8,2147,1923
2020,264,9,1299,1616
2020,264,10,1418,1757
2020,264,11,1313,1337
2020,264,12,1392,1265
2020,264,13,1195,1535
2020,264,14,2246,1763
2020,264,15,2983,2622
2020,264,16,2614,3184
2020,264,17,3887,3760
2020,264,18,4001,3536
2020,264,19,3648,3859
2020,264,20,2596,2560
2020,264,21,1922,2400
2020,264,22,1497,1248
2020,264,23,1438,676
2020,265,0,400,231
2020,265,1,169,221
2020,265,2,51,72
2020,265,3,58,80
2020,265,4,148,135
2020,265,5,309,220
2020,265,6,860,861
2020,265,7,1842,1444
2020,265,8,2187,2326
2020,265,9,2010,1379
2020,265,10,1521,1635
2020,265,11,1298,1304
2020,265,12,1144,1327
2020,265,13,1872,1120
2020,265,14,2154,2269
2020,265,15,2242,2763
2020,265,16,2825,3276
2020,265,17,3915,3773
2020,265,18,4069,4376
2020,265,19,3918,3186
2020,265,20,2604,2900
2020,265,21,1939,1684
2020,265,22,1124,1871
2020,265,23,929,908
2020,266,0,310,254
2020,266,1,120,125
2020,266,2,55,63
2020,266,3,81,99
2020,266,4,120,85
2020,266,5,314,227
2020,266,6,733,732
2020,266,7,1749,1894
2020,266,8,2454,2374
2020,266,9,1617,1745
2020,266,10,1144,1224
2020,266,11,1098,1046
2020,266,12,1328,1252
2020,266,13,1059,1068
2020,266,14,1844,2471
2020,266,15,2843,2871
2020,266,16,3321,3145
2020,266,17,3425,3348
2020,266,18,3674,3897
2020,266,19,3000,3548
2020,266,20,2422,2414
2020,266,21,2184,2112
2020,266,22,1869,1364
2020,266,23,1100,825
2020,267,0,347,350
2020,267,1,208,59
2020,267,2,75,74
2020,267,3,87,63
2020,267,4,76,135
2020,267,5,319,241
2020,267,6,818,658
2020,267,7,1243,1028
2020,267,8,2011,1766
2020,267,9,2070,2043
2020,267,10,1333,1711
2020,267,11,1179,1186
2020,267,12,1364,860
2020,267,13,1440,1627
2020,267,14,2190,2474
2020,267,15,2229,2131
2020,267,16,3069,3455
